invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,revenue
C538112,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,12/9/2010 15:28,3.75,14898,United Kingdom,-3.75
C555636,23099,FRENCH CARRIAGE LANTERN,-4,6/6/2011 12:33,6.65,15073,United Kingdom,-26.6
C567685,22997,TRAVEL CARD WALLET UNION JACK,-2,9/21/2011 16:35,0.42,16394,United Kingdom,-0.84
C537853,22940,FELTCRAFT CHRISTMAS FAIRY,-1,12/8/2010 15:57,4.25,13370,United Kingdom,-4.25
C567690,22382,LUNCH BAG SPACEBOY DESIGN ,-11,9/21/2011 17:01,1.65,15810,United Kingdom,-18.15
C540360,84985A,SET OF 72 GREEN PAPER DOILIES,-5,1/6/2011 15:35,1.45,18041,United Kingdom,-7.25
C554100,21802,CHRISTMAS TREE HEART DECORATION,-1,5/22/2011 13:27,0.42,15555,United Kingdom,-0.42
C572120,21907,I'M ON HOLIDAY METAL SIGN,-1,10/20/2011 19:29,2.1,14911,EIRE,-2.1
C537860,22180,RETROSPOT LAMP,-1,12/8/2010 16:15,9.95,16252,United Kingdom,-9.95
C538833,21558,SKULL LUNCH BOX WITH CUTLERY ,-1,12/14/2010 13:05,2.55,14680,United Kingdom,-2.55
C544416,15056N,EDWARDIAN PARASOL NATURAL,-2,2/18/2011 15:11,5.95,16713,United Kingdom,-11.9
C574515,22698,PINK REGENCY TEACUP AND SAUCER,-1,11/4/2011 13:38,2.95,15159,United Kingdom,-2.95
C545885,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,3/7/2011 15:52,4.95,15827,United Kingdom,-4.95
549164,16169P,Unknown,-75,4/6/2011 17:20,0,Guest,United Kingdom,0
C567155,M,Manual,-1,9/16/2011 16:52,345.03,17728,United Kingdom,-345.03
C568879,22356,CHARLOTTE BAG PINK POLKADOT,-13,9/29/2011 12:38,0.72,14680,United Kingdom,-9.36
C566753,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,9/14/2011 15:48,9.95,14911,EIRE,-9.95
556261,79051A,sold as set on dotcom,-6,6/9/2011 18:03,0,Guest,United Kingdom,0
C567704,22349,DOG BOWL CHASING BALL DESIGN,-12,9/22/2011 9:41,3.75,17716,United Kingdom,-45
C562622,M,Manual,-1,8/8/2011 12:37,48,15299,United Kingdom,-48
546126,35611B,thrown away,-27,3/9/2011 14:52,0,Guest,United Kingdom,0
551454,78027,Unknown,-3,4/28/2011 16:02,0,Guest,United Kingdom,0
C563220,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-2,8/14/2011 14:22,4.95,16150,United Kingdom,-9.9
C542604,22796,PHOTO FRAME 3 CLASSIC HANGING,-3,1/30/2011 12:35,9.95,13148,United Kingdom,-29.85
C542413,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,1/27/2011 17:11,2.95,16923,United Kingdom,-5.9
C538373,20985,HEART CALCULATOR,-12,12/12/2010 11:13,1.25,16779,United Kingdom,-15
C548727,22325,MOBILE VINTAGE HEARTS ,-2,4/4/2011 9:45,4.95,17725,United Kingdom,-9.9
545401,21769,showroom,-5,3/2/2011 12:03,0,Guest,United Kingdom,0
C556673,22656,VINTAGE BLUE KITCHEN CABINET,-1,6/13/2011 17:08,125,16949,United Kingdom,-125
C539602,22893,MINI CAKE STAND T-LIGHT HOLDER,-9,12/20/2010 14:02,0.42,13369,United Kingdom,-3.78
C576230,22840,ROUND CAKE TIN VINTAGE RED,-1,11/14/2011 13:15,7.95,17602,United Kingdom,-7.95
C555271,23081,GREEN METAL BOX ARMY SUPPLIES,-3,6/1/2011 16:26,8.25,14338,United Kingdom,-24.75
C566467,21931,JUMBO STORAGE BAG SUKI,-11,9/12/2011 18:04,2.08,14688,United Kingdom,-22.88
C564948,22363,GLASS JAR MARMALADE ,-1,8/31/2011 13:29,2.95,14895,United Kingdom,-2.95
552218,84406B,Unknown,-38,5/6/2011 15:15,0,Guest,United Kingdom,0
C552849,21733,RED HANGING HEART T-LIGHT HOLDER,-3,5/11/2011 14:52,2.95,14367,United Kingdom,-8.85
C570867,23156,SET OF 5 MINI GROCERY MAGNETS,-12,10/12/2011 16:17,2.08,12607,USA,-24.96
C545508,22911,PAPER CHAIN KIT LONDON,-1,3/3/2011 11:53,2.95,17017,United Kingdom,-2.95
554313,21144,Unknown,-63,5/23/2011 15:28,0,Guest,United Kingdom,0
C566084,23173,REGENCY TEAPOT ROSES ,-1,9/9/2011 10:11,9.95,12621,Germany,-9.95
548676,72800F,Unknown,-5,4/1/2011 16:40,0,Guest,United Kingdom,0
C555014,15058B,PINK POLKADOT GARDEN PARASOL,-3,5/31/2011 10:45,7.95,13113,United Kingdom,-23.85
C579140,23238,SET OF 4 KNICK KNACK TINS LONDON ,-2,11/28/2011 13:05,4.15,16393,United Kingdom,-8.3
C547024,22634,CHILDS BREAKFAST SET SPACEBOY ,-1,3/18/2011 16:36,9.95,15065,United Kingdom,-9.95
C548352,22179,SET 10 LIGHTS NIGHT OWL,-1,3/30/2011 14:57,6.75,12921,United Kingdom,-6.75
C569034,23110,PARISIENNE KEY CABINET ,-1,9/30/2011 10:42,5.75,16240,United Kingdom,-5.75
C542366,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,-1,1/27/2011 12:54,3.81,13777,United Kingdom,-3.81
C567716,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,-1,9/22/2011 10:16,4.25,14543,United Kingdom,-4.25
C549315,21868,POTTING SHED TEA MUG,-2,4/8/2011 9:51,1.25,12949,United Kingdom,-2.5
C562956,82600,NO SINGING METAL SIGN,-6,8/11/2011 10:14,2.1,13186,United Kingdom,-12.6
C545516,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,-1,3/3/2011 12:11,2.95,14276,United Kingdom,-2.95
580359,20775,Unknown,-35,12/2/2011 16:11,0,Guest,United Kingdom,0
C547858,22797,CHEST OF DRAWERS GINGHAM HEART ,-1,3/27/2011 12:16,16.95,14911,EIRE,-16.95
C554528,23110,PARISIENNE KEY CABINET ,-4,5/24/2011 17:26,5.75,14217,United Kingdom,-23
C562124,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,8/2/2011 17:23,2.55,13081,United Kingdom,-7.65
C546278,22424,ENAMEL BREAD BIN CREAM,-1,3/10/2011 15:06,12.75,13476,United Kingdom,-12.75
C548851,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,4/4/2011 13:14,5.95,15311,United Kingdom,-5.95
576368,21135,wet rusty,-864,11/14/2011 18:33,0,Guest,United Kingdom,0
575386,20977,Unknown,-16,11/9/2011 15:22,0,Guest,United Kingdom,0
C540158,22962,JAM JAR WITH PINK LID,-17,1/5/2011 11:42,0.85,12471,Germany,-14.45
551673,79192A,Unknown,-9,5/3/2011 12:39,0,Guest,United Kingdom,0
C555636,22686,FRENCH BLUE METAL DOOR SIGN No,-12,6/6/2011 12:33,1.25,15073,United Kingdom,-15
549464,20701,Unknown,-6,4/8/2011 14:21,0,Guest,United Kingdom,0
C578124,20728,LUNCH BAG CARS BLUE,-1,11/23/2011 10:30,1.65,14049,United Kingdom,-1.65
C569891,22294,HEART FILIGREE DOVE  SMALL,-8,10/6/2011 15:46,1.25,13924,United Kingdom,-10
C549565,22841,ROUND CAKE TIN VINTAGE GREEN,-1,4/10/2011 14:26,7.95,13610,United Kingdom,-7.95
C576968,21668,RED STRIPE CERAMIC DRAWER KNOB,-3,11/17/2011 11:51,1.45,13668,United Kingdom,-4.35
C581466,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,12/8/2011 19:20,4.95,13883,United Kingdom,-4.95
C540177,22781,GUMBALL MAGAZINE RACK,-4,1/5/2011 12:42,7.65,16316,United Kingdom,-30.6
C564955,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-1,8/31/2011 13:39,2.95,15786,United Kingdom,-2.95
C538690,22423,REGENCY CAKESTAND 3 TIER,-10,12/14/2010 9:54,10.95,13802,United Kingdom,-109.5
C556268,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,6/9/2011 19:34,1.25,13317,United Kingdom,-1.25
561110,85087,Unknown,-16,7/25/2011 11:44,0,Guest,United Kingdom,0
C559495,23245,SET OF 3 REGENCY CAKE TINS,-1,7/8/2011 13:54,4.95,14267,United Kingdom,-4.95
C567536,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,9/21/2011 9:52,7.95,14284,United Kingdom,-7.95
C574922,22633,HAND WARMER UNION JACK,-6,11/7/2011 16:39,2.1,15502,United Kingdom,-12.6
C539302,22759,SET OF 3 NOTEBOOKS IN PARCEL,-12,12/16/2010 17:33,1.65,15392,United Kingdom,-19.8
C544580,S,SAMPLES,-1,2/21/2011 14:25,5.74,Guest,United Kingdom,-5.74
C545677,M,Manual,-1,3/6/2011 10:48,12.75,14543,United Kingdom,-12.75
C569989,23245,SET OF 3 REGENCY CAKE TINS,-4,10/6/2011 20:08,4.95,16839,United Kingdom,-19.8
C555597,D,Discount,-1,6/6/2011 10:19,42,15796,United Kingdom,-42
C565237,23244,ROUND STORAGE TIN VINTAGE LEAF,-3,9/2/2011 9:47,1.95,14299,United Kingdom,-5.85
C578832,22416,SET OF 36 SPACEBOY PAPER DOILIES,-6,11/25/2011 15:18,1.45,13069,United Kingdom,-8.7
C564940,22493,PAINT YOUR OWN CANVAS SET,-110,8/31/2011 13:10,1.45,12931,United Kingdom,-159.5
543035,35004C,Unknown,-206,2/2/2011 15:51,0,Guest,United Kingdom,0
C551540,22991,GIRAFFE WOODEN RULER,-12,5/3/2011 8:47,1.95,14735,United Kingdom,-23.4
C542150,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-1,1/26/2011 10:30,2.55,14049,United Kingdom,-2.55
C544099,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,2/16/2011 10:17,6.95,15059,United Kingdom,-6.95
C551463,23152,IVORY SWEETHEART WIRE LETTER RACK ,-2,4/28/2011 16:13,3.75,13534,United Kingdom,-7.5
554680,35916B,Unknown,-21,5/25/2011 16:04,0,Guest,United Kingdom,0
C564908,22768,FAMILY PHOTO FRAME CORNICE,-1,8/31/2011 12:26,9.95,17705,United Kingdom,-9.95
C543050,22963,JAM JAR WITH GREEN LID,-6,2/3/2011 10:14,0.85,12625,Germany,-5.1
C547232,85178,VICTORIAN SEWING KIT,-1,3/21/2011 16:15,1.25,12994,United Kingdom,-1.25
C548628,21820,GLITTER HEART GARLAND WITH BELLS ,-6,4/1/2011 12:19,3.75,13184,United Kingdom,-22.5
C556930,21868,POTTING SHED TEA MUG,-12,6/15/2011 15:28,1.25,15625,United Kingdom,-15
C555529,22698,PINK REGENCY TEACUP AND SAUCER,-24,6/5/2011 11:45,2.95,16923,United Kingdom,-70.8
C572491,23031,DRAWER KNOB CRACKLE GLAZE PINK,-1,10/24/2011 14:02,1.65,13047,United Kingdom,-1.65
C549968,22151,PLACE SETTING WHITE HEART,-432,4/13/2011 14:24,0.36,14064,United Kingdom,-155.52
C568879,20725,LUNCH BAG RED RETROSPOT,-50,9/29/2011 12:38,1.45,14680,United Kingdom,-72.5
C544397,37450,CERAMIC CAKE BOWL + HANGING CAKES,-1,2/18/2011 12:21,2.95,12462,Spain,-2.95
C549535,22468,BABUSHKA LIGHTS STRING OF 10,-2,4/8/2011 17:14,6.75,14110,United Kingdom,-13.5
C559651,22294,HEART FILIGREE DOVE  SMALL,-24,7/11/2011 12:43,1.25,13184,United Kingdom,-30
C576866,22423,REGENCY CAKESTAND 3 TIER,-1,11/16/2011 16:09,12.75,16278,United Kingdom,-12.75
C548941,85178,VICTORIAN SEWING KIT,-48,4/5/2011 10:32,1.25,15061,United Kingdom,-60
C553656,22606,WOODEN SKITTLES GARDEN SET,-1,5/18/2011 11:21,12.75,17389,United Kingdom,-12.75
C568572,22154,ANGEL DECORATION 3 BUTTONS ,-3,9/28/2011 9:06,0.42,15194,United Kingdom,-1.26
C570867,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,10/12/2011 16:17,1.25,12607,USA,-30
C558884,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,-1,7/4/2011 14:53,8.5,13763,United Kingdom,-8.5
C570684,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,10/11/2011 16:24,4.95,14535,United Kingdom,-19.8
558379,22618,"mouldy, unsaleable.",-1681,6/28/2011 16:34,0,Guest,United Kingdom,0
C550787,POST,POSTAGE,-1,4/20/2011 14:08,3.96,17450,United Kingdom,-3.96
C543755,21915,RED  HARMONICA IN BOX ,-12,2/11/2011 14:48,1.25,14304,United Kingdom,-15
C550353,22090,PAPER BUNTING RETROSPOT,-1,4/18/2011 10:29,2.95,17841,United Kingdom,-2.95
C556647,21181,PLEASE ONE PERSON METAL SIGN,-12,6/13/2011 16:14,2.1,13012,United Kingdom,-25.2
C573172,M,Manual,-1,10/28/2011 10:02,0.5,16966,United Kingdom,-0.5
C560430,M,Manual,-1,7/18/2011 15:21,611.86,13154,United Kingdom,-611.86
C567332,21314,SMALL GLASS HEART TRINKET POT,-3,9/19/2011 14:52,1.85,13767,United Kingdom,-5.55
C540417,85099B,JUMBO BAG RED RETROSPOT,-100,1/7/2011 10:56,1.65,13680,United Kingdom,-165
C579438,21533,RETROSPOT LARGE MILK JUG,-12,11/29/2011 13:26,4.25,14235,United Kingdom,-51
C573092,22356,CHARLOTTE BAG PINK POLKADOT,-76,10/27/2011 14:38,0.72,13791,United Kingdom,-54.72
C571625,POST,POSTAGE,-1,10/18/2011 10:59,4.41,16140,United Kingdom,-4.41
C543633,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,-6,2/10/2011 16:24,2.95,17188,United Kingdom,-17.7
C541418,22809,SET OF 6 T-LIGHTS SANTA,-12,1/17/2011 16:45,2.55,13883,United Kingdom,-30.6
C547859,85027L,FRENCH CHATEAU LARGE PLATTER ,-5,3/27/2011 12:16,1.95,13725,United Kingdom,-9.75
C574558,22946,WOODEN ADVENT CALENDAR CREAM,-6,11/4/2011 15:48,12.75,15187,United Kingdom,-76.5
C579968,23660,HENRIETTA HEN MUG ,-1,12/1/2011 11:13,1.65,14189,United Kingdom,-1.65
C566071,23170,REGENCY TEA PLATE ROSES ,-48,9/8/2011 17:56,1.45,17997,United Kingdom,-69.6
C565305,40001,WHITE BAMBOO RIBS LAMPSHADE,-9,9/2/2011 12:18,0.64,15311,United Kingdom,-5.76
C543755,22617,BAKING SET SPACEBOY DESIGN,-3,2/11/2011 14:48,4.95,14304,United Kingdom,-14.85
C551513,22667,RECIPE BOX RETROSPOT ,-1,4/28/2011 19:52,2.95,16592,United Kingdom,-2.95
572516,22336,damaged,-71,10/24/2011 14:45,0,Guest,United Kingdom,0
C546854,21564,PINK  HEART SHAPE LOVE BUCKET ,-1,3/17/2011 13:55,2.55,17511,United Kingdom,-2.55
577120,20752,check,-10,11/17/2011 18:09,0,Guest,United Kingdom,0
C560409,23075,PARLOUR CERAMIC WALL HOOK,-4,7/18/2011 14:24,4.15,16717,United Kingdom,-16.6
C546978,21190,PINK HEARTS PAPER GARLAND,-50,3/18/2011 12:15,1.45,17857,United Kingdom,-72.5
C553906,22798,ANTIQUE GLASS DRESSING TABLE POT,-3,5/19/2011 18:13,2.95,16554,United Kingdom,-8.85
C561589,22960,JAM MAKING SET WITH JARS,-1,7/28/2011 10:57,4.25,16133,United Kingdom,-4.25
C539602,21231,SWEETHEART CERAMIC TRINKET BOX,-4,12/20/2010 14:02,1.25,13369,United Kingdom,-5
C540938,85178,VICTORIAN SEWING KIT,-48,1/12/2011 12:10,0.85,15061,United Kingdom,-40.8
C573502,21888,BINGO SET,-2,10/31/2011 12:02,3.75,14808,United Kingdom,-7.5
579688,21116,Unknown,-33,11/30/2011 13:51,0,Guest,United Kingdom,0
C548356,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,-3,3/30/2011 15:12,2.55,12472,Germany,-7.65
C554266,23199,JUMBO BAG APPLES,-2,5/23/2011 12:48,2.08,12474,Germany,-4.16
C574875,POST,POSTAGE,-1,11/7/2011 13:06,4.41,16416,United Kingdom,-4.41
C557663,21259,VICTORIAN SEWING BOX SMALL ,-4,6/21/2011 17:59,5.95,Guest,EIRE,-23.8
C574493,22424,ENAMEL BREAD BIN CREAM,-1,11/4/2011 13:09,12.75,14842,United Kingdom,-12.75
C553516,21658,GLASS  BEURRE DISH,-1,5/17/2011 14:07,3.95,14911,EIRE,-3.95
C538803,22508,DOORSTOP RETROSPOT HEART,-2,12/14/2010 11:55,3.75,16262,United Kingdom,-7.5
C547725,22906,12 MESSAGE CARDS WITH ENVELOPES,-1,3/25/2011 10:43,1.65,Guest,United Kingdom,-1.65
C574522,22197,POPCORN HOLDER,-2,11/4/2011 13:51,0.85,14292,United Kingdom,-1.7
553743,21318,Unknown,-62,5/19/2011 9:44,0,Guest,United Kingdom,0
C564907,22804,CANDLEHOLDER PINK HANGING HEART,-1,8/31/2011 12:24,2.95,18225,United Kingdom,-2.95
C562367,22203,MILK PAN RED RETROSPOT,-1,8/4/2011 14:03,3.75,17811,United Kingdom,-3.75
C549823,22139,RETROSPOT TEA SET CERAMIC 11 PC ,-1,4/12/2011 12:40,4.95,16875,United Kingdom,-4.95
C562802,22994,TRAVEL CARD WALLET RETROSPOT,-2,8/9/2011 14:41,0.42,15201,United Kingdom,-0.84
C553222,23201,JUMBO BAG ALPHABET,-1,5/16/2011 10:10,2.08,13662,United Kingdom,-2.08
C578363,21135,VICTORIAN  METAL POSTCARD SPRING,-288,11/24/2011 10:40,0.4,15482,United Kingdom,-115.2
C575590,22197,POPCORN HOLDER,-10,11/10/2011 12:08,0.72,15785,United Kingdom,-7.2
579682,85172,check,-145,11/30/2011 13:33,0,Guest,United Kingdom,0
C546773,22941,CHRISTMAS LIGHTS 10 REINDEER,-2,3/16/2011 15:42,8.5,14505,United Kingdom,-17
C562794,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,8/9/2011 14:20,4.95,14112,United Kingdom,-4.95
C560540,23108,SET OF 10 LED DOLLY LIGHTS,-1,7/19/2011 12:26,6.25,12415,Australia,-6.25
C539598,22423,REGENCY CAKESTAND 3 TIER,-12,12/20/2010 13:54,10.95,14299,United Kingdom,-131.4
C575150,23291,DOLLY GIRL CHILDRENS CUP,-1,11/8/2011 16:05,1.25,12471,Germany,-1.25
C565681,22622,BOX OF VINTAGE ALPHABET BLOCKS,-2,9/6/2011 10:42,11.95,15521,United Kingdom,-23.9
C540307,22109,FULL ENGLISH BREAKFAST PLATE,-24,1/6/2011 12:58,3.39,15823,United Kingdom,-81.36
C554871,84818,DANISH ROSE PHOTO FRAME,-6,5/27/2011 10:58,2.55,18225,United Kingdom,-15.3
C559744,22768,FAMILY PHOTO FRAME CORNICE,-1,7/12/2011 11:13,9.95,15416,United Kingdom,-9.95
549455,84858C,Unknown,-10,4/8/2011 14:18,0,Guest,United Kingdom,0
C541701,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,1/21/2011 9:26,7.95,14895,United Kingdom,-7.95
C541284,M,Manual,-36,1/17/2011 12:45,0.87,17744,United Kingdom,-31.32
C566780,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,9/15/2011 10:08,1.25,12997,United Kingdom,-2.5
C558129,21257,VICTORIAN SEWING BOX MEDIUM,-2,6/27/2011 11:18,7.95,12919,United Kingdom,-15.9
C569960,22729,ALARM CLOCK BAKELIKE ORANGE,-1,10/6/2011 18:40,3.75,18172,United Kingdom,-3.75
C565284,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,9/2/2011 11:31,1.25,12471,Germany,-1.25
C565305,75049L,LARGE CIRCULAR MIRROR MOBILE,-2,9/2/2011 12:18,0.85,15311,United Kingdom,-1.7
573482,21181,check,-54,10/31/2011 11:20,0,Guest,United Kingdom,0
C560904,M,Manual,-1,7/21/2011 17:51,8.95,14875,United Kingdom,-8.95
C544682,21564,PINK  HEART SHAPE LOVE BUCKET ,-1,2/22/2011 16:29,2.55,17511,United Kingdom,-2.55
C538686,22467,GUMBALL COAT RACK,-1,12/14/2010 9:49,2.55,Guest,United Kingdom,-2.55
C575341,22991,GIRAFFE WOODEN RULER,-288,11/9/2011 14:36,1.65,12931,United Kingdom,-475.2
C559461,22384,LUNCH BAG PINK POLKADOT,-1,7/8/2011 13:04,1.65,14680,United Kingdom,-1.65
554314,85195,Unknown,-13,5/23/2011 15:29,0,Guest,United Kingdom,0
C577131,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,-1,11/17/2011 20:01,165,15861,United Kingdom,-165
549848,84531A,Unknown,-34,4/12/2011 14:51,0,Guest,United Kingdom,0
C566942,22776,SWEETHEART 3 TIER CAKE STAND ,-1,9/15/2011 16:16,8.5,17139,United Kingdom,-8.5
C551737,20754,RETROSPOT RED WASHING UP GLOVES,-1,5/4/2011 10:52,2.1,14606,United Kingdom,-2.1
C581148,23247,BISCUIT TIN 50'S CHRISTMAS,-4,12/7/2011 14:02,2.89,12462,Spain,-11.56
C569112,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,9/30/2011 12:47,2.95,17405,United Kingdom,-2.95
C569743,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-130,10/6/2011 10:57,1.79,15769,United Kingdom,-232.7
C580912,22041,"RECORD FRAME 7"" SINGLE SIZE ",-24,12/6/2011 13:37,2.55,12989,United Kingdom,-61.2
C576968,84949,SILVER HANGING T-LIGHT HOLDER,-2,11/17/2011 11:51,1.65,13668,United Kingdom,-3.3
567932,85213,Unknown,-12,9/22/2011 17:39,0,Guest,United Kingdom,0
C580263,84821,DANISH ROSE DELUXE COASTER,-12,12/2/2011 12:43,0.85,12536,France,-10.2
C547853,21929,JUMBO BAG PINK VINTAGE PAISLEY,-3,3/27/2011 12:11,1.95,15615,United Kingdom,-5.85
C566955,84818,DANISH ROSE PHOTO FRAME,-21,9/15/2011 16:42,0.79,13026,United Kingdom,-16.59
C550475,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,-1,4/18/2011 13:59,1.25,13798,United Kingdom,-1.25
C574504,21408,SPOTTY PINK DUCK DOORSTOP,-2,11/4/2011 13:20,4.25,17434,United Kingdom,-8.5
C567543,23347,I LOVE LONDON BEAKER,-6,9/21/2011 10:19,1.25,13418,United Kingdom,-7.5
C580968,23524,WALL ART HORSE & PONY ,-6,12/6/2011 14:57,3.75,15622,United Kingdom,-22.5
C543611,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-1,2/10/2011 14:38,4.25,17850,United Kingdom,-4.25
C543758,D,Discount,-1,2/11/2011 15:07,65.91,15299,United Kingdom,-65.91
C547807,22962,JAM JAR WITH PINK LID,-2,3/25/2011 13:41,0.85,14194,United Kingdom,-1.7
C550353,21461,BLUE EASTER EGG HUNT START POST,-1,4/18/2011 10:29,1.95,17841,United Kingdom,-1.95
C580702,23494,VINTAGE DOILY DELUXE SEWING KIT ,-40,12/5/2011 16:26,5.95,17404,Sweden,-238
C570556,20971,PINK BLUE FELT CRAFT TRINKET BOX,-1296,10/11/2011 11:10,1.06,16029,United Kingdom,-1373.76
576185,22575,missing?,-130,11/14/2011 11:25,0,Guest,United Kingdom,0
C579882,23245,SET OF 3 REGENCY CAKE TINS,-1,11/30/2011 17:28,4.95,13050,United Kingdom,-4.95
C569979,23494,VINTAGE DOILY DELUXE SEWING KIT ,-3,10/6/2011 19:29,5.95,17652,United Kingdom,-17.85
C551196,22667,RECIPE BOX RETROSPOT ,-1,4/27/2011 11:26,2.95,17069,United Kingdom,-2.95
C562149,23204,CHARLOTTE BAG APPLES DESIGN,-1,8/3/2011 10:49,0.85,13534,United Kingdom,-0.85
C580179,22974,CHILDRENS DOLLY GIRL MUG,-2,12/2/2011 11:58,1.65,13352,United Kingdom,-3.3
545219,20738,Unknown,-36,2/28/2011 17:04,0,Guest,United Kingdom,0
C548187,22423,REGENCY CAKESTAND 3 TIER,-1,3/29/2011 15:06,12.75,17511,United Kingdom,-12.75
569098,21098,damages?,-231,9/30/2011 12:09,0,Guest,United Kingdom,0
C542385,22457,NATURAL SLATE HEART CHALKBOARD ,-1,1/27/2011 14:32,2.95,14290,United Kingdom,-2.95
C568416,21463,MIRRORED DISCO BALL ,-32,9/27/2011 11:08,4.95,14866,United Kingdom,-158.4
C571902,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,10/19/2011 14:39,8.5,14488,United Kingdom,-8.5
C566942,22041,"RECORD FRAME 7"" SINGLE SIZE ",-6,9/15/2011 16:16,2.55,17139,United Kingdom,-15.3
C552552,21181,PLEASE ONE PERSON METAL SIGN,-48,5/10/2011 10:51,1.85,16525,United Kingdom,-88.8
C573321,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,10/30/2011 10:35,1.65,14546,United Kingdom,-1.65
C574658,21155,RED RETROSPOT PEG BAG,-1,11/6/2011 11:44,2.55,15426,United Kingdom,-2.55
C566182,23245,SET OF 3 REGENCY CAKE TINS,-1,9/9/2011 12:55,4.95,14210,United Kingdom,-4.95
C552462,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,5/9/2011 14:47,4.95,16242,United Kingdom,-4.95
C569970,23240,SET OF 4 KNICK KNACK TINS DOILY ,-2,10/6/2011 18:57,4.15,13055,United Kingdom,-8.3
C541710,21874,GIN AND TONIC MUG,-3,1/21/2011 11:17,1.25,14320,United Kingdom,-3.75
543552,22847,Unknown,-10,2/10/2011 10:05,0,Guest,United Kingdom,0
C563592,D,Discount,-1,8/18/2011 6:12,9.6,16029,United Kingdom,-9.6
C557288,22470,HEART OF WICKER LARGE,-4,6/19/2011 12:48,2.95,18109,United Kingdom,-11.8
C546209,85159B,"WHITE TEA,COFFEE,SUGAR JARS",-2,3/10/2011 11:31,4.4,15596,United Kingdom,-8.8
C562802,22990,COTTON APRON PANTRY DESIGN,-2,8/9/2011 14:41,4.95,15201,United Kingdom,-9.9
C580711,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,12/5/2011 16:36,4.95,16057,United Kingdom,-4.95
C540244,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,1/5/2011 15:40,2.95,17213,United Kingdom,-2.95
C551949,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,-3,5/5/2011 11:22,2.55,14149,United Kingdom,-7.65
C556635,22423,REGENCY CAKESTAND 3 TIER,-1,6/13/2011 15:25,12.75,13505,Switzerland,-12.75
C569985,23119,PACK OF 6 LARGE FRUIT STRAWS ,-12,10/6/2011 19:51,0.62,15365,United Kingdom,-7.44
570264,21288,Unknown,-22,10/10/2011 10:03,0,Guest,United Kingdom,0
C546302,21871,SAVE THE PLANET MUG,-1,3/10/2011 15:27,1.25,14214,United Kingdom,-1.25
C567963,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,9/23/2011 9:19,4.95,14141,United Kingdom,-4.95
C569743,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-130,10/6/2011 10:57,1.79,15769,United Kingdom,-232.7
C570828,90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,-6,10/12/2011 13:15,1.65,14911,EIRE,-9.9
C558253,22741,FUNKY DIVA PEN,-1,6/27/2011 17:04,0.85,13611,United Kingdom,-0.85
C569976,84949,SILVER HANGING T-LIGHT HOLDER,-3,10/6/2011 19:26,1.65,16747,United Kingdom,-4.95
C568416,23168,CLASSIC CAFE SUGAR DISPENSER,-6,9/27/2011 11:08,1.04,14866,United Kingdom,-6.24
C538114,21275,ZINC TOP  2 DOOR WOODEN SHELF ,-1,12/9/2010 15:29,16.95,14217,United Kingdom,-16.95
C575257,11001,ASSTD DESIGN RACING CAR PEN,-1,11/9/2011 11:59,1.69,13623,United Kingdom,-1.69
